X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00119	6.97696510064374e-05	6.13974003966455e-05	0.000208070558882906	0.000311111197414444	6.78025204920683e-05	9.6827859080525e-05	0.000142780926846757	5.72141884082223e-05	1.87525236215258e-05	3.32722579421093e-05	6.5330240011649e-05	0.000173086430034356	6.39772737783796e-05	0.000469814395971619	0.000154243224303254	0.000241005988423726	0	0	0.000521756741841968	0.00018718176776493	0.00025968408321063	0.000204548727822293	0.000248829849991804	7.80533541881685e-05	4.06468232680335e-05	4.07529222673988e-05	5.70873420021809e-05	0.000122088550495289	0.00030026198488315	0	8.02775971215147e-05	2.82114216080891e-05	4.73489305695443e-05	3.43111083005327e-05	3.97217206477e-05	8.67938843706272e-05	0.000359553931407839	5.16833417207533e-05	3.05065877548051e-05	4.59640706843277e-05	0.000114533388548835	0	4.87300901176455e-05	0	6.50812513075139e-05	3.36050472945484e-05	3.71845040470683e-05	3.04714720685315e-05	0.000183697535902419	0.000138227847512209	3.06562690042239e-05	2.32803723797508e-05	7.96813315335904e-05	0.000164697182360207	0.00024818750700692	8.46536103072506e-05	0.000920805244398546	0.000109218632730208	5.40502045969989e-05	6.63677074891319e-05	0.000142222906076916	0.000243684076748393	0.000152804085771064	0.000191185792122107	0.000129213236559246	1.79373690753726e-05	0.000186392750585421	0.000326656653952195
MN00120	0.000120900103117169	0.000126155585450461	2.82457183609839e-05	7.9352562390973e-05	0.000157828363579	0.000105268931282434	0.000327391885737112	6.58044356688286e-05	5.64980612933371e-05	0.000433787903129839	6.76753553779415e-05	0.000126131423665704	2.90680159488405e-05	0.000130557781260501	0.000748598254342807	0.000135872954122712	0	0.00100124927743442	7.24844896707586e-05	0.000482763548939693	0.00022716306344642	0.000368002495531209	2.98535558943788e-05	0.000897650999737905	4.04854802611781e-05	6.69800934952321e-05	0.00216529376249078	9.82189800882361e-05	0.000106849136729082	3.58336228579165e-05	8.81129665715797e-05	0.000417299190970461	7.22316227391388e-05	0.000189039972678625	0.000220458391818572	0.000413489888679109	8.17575128212228e-05	0.000167298917692103	2.08250611740141e-05	0.000125166791054093	0.000225970747678309	4.07975378759885e-05	0.00023152081320466	0.000809312400585541	7.52261061032085e-05	2.65343757187882e-05	0.0006429583334638	0.000230684094341642	3.3108990887501e-05	2.67799195609351e-05	5.15505070202617e-05	0.000546819615548351	0.000190394885020256	4.0198724252922e-05	9.19827756062427e-05	0.0002129893166056	0.00010037774070236	8.00912363952789e-05	0.000147781128622518	3.79583743094006e-05	0.000274571293824542	0.00112462679464524	0.000143008252310629	0.000180818460604299	7.08759635697289e-05	2.43797935543252e-05	7.95805062254878e-05	5.64478654248731e-05
MN00121	0	0	4.26748116658163e-05	0	0	0.000264344412080177	0.000336347207015337	9.70546447548461e-05	5.59849750653791e-05	0.000395900815743841	0.000185998992087913	0.000657348700273226	0.000146000836594987	0	0.00054675656732006	0	0	0	0.000192485548065613	5.76027681238246e-05	7.08053920150676e-05	5.70923477427719e-05	0.0012505972056604	0.000105489531242357	0	0.000365538899799612	0.000898127746403961	0.000887281610834459	0.00030275097317642	0.000136491967004315	0.000275771392814997	6.67871119272005e-05	0.00594180458707813	0.000113790853961446	0.000618032689423433	8.66007705434128e-05	1.12700815011944e-05	0.00423594994574656	4.21796506922519e-05	0.000195303528590524	0	2.35954321278785e-05	0	0.0020402227346779	7.91694236914596e-05	0	0	0	0.000855570642514856	8.96004348393823e-05	4.28711243427794e-05	0	0	0.000952429951717	5.1999998787101e-05	0.000283105570926809	0.00014434551559255	0.000203906514880177	0	7.65455622024422e-05	0.000240085017461047	0	0.000235846619889993	0.000145426191941248	9.54263848251533e-05	0	0.000172298269386932	0.000202421730078971
MN00122	0	0	0	0.00472995474042277	0.00359972146360975	0	2.94598373801235e-05	0	0	0	0	0	0	0.000145062146670483	0	0	0	0.00443708931170635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403038668204197	0	0	0	1.86411774933149e-05	0	0.000316409556136498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00123	0	0	8.46541333018069e-05	0.000299744182833243	5.92267151684409e-05	1.74352556562151e-05	4.64860398706072e-05	0.00379530694763577	0.00967593307859284	0	0.000313657855746825	0.00147097838201119	0.000454621306508566	0	0.000300736461385932	5.96948133303374e-05	0	0.000805639068966349	0	4.2248672987642e-05	0.00173184145092179	3.91338431009446e-05	7.29601245448626e-05	0.000800775986351462	0.000297879696789299	0	0.000210326128253926	4.32163476918397e-05	3.96650745886783e-05	0.00121836792219945	0	0	0	0.000327731705834108	0.000583953018582449	0	0	0.000150323933008473	3.5691312459905e-05	9.16691427789376e-05	0	0.000331022802166402	4.95507464386991e-05	0.000130463208849679	8.40826739758771e-05	0.000266626170842376	0.290183403651853	8.04090368487583e-05	0.000194633377832635	0	0.000201883584062308	0	0.000500283991982878	0	0	0	0	0.000699586301476205	0	0	0.00013241039981364	0	0.000268192134215308	2.90341097556943e-05	0	0	0	4.46352368996333e-05
MN00124	0	0	0	0	0	0	8.64452329270406e-05	0	3.79450011669952e-05	0	8.8322918404292e-05	0	0	0	0	0	0	0.000704881580874324	0	0	0	0	0	0	0	0	0	0.000375214327645124	0	0	0	9.61235409956346e-05	0	0.000329636345415337	0	0	0	6.241275200286e-05	0	0.000101824038655426	0	0.000874735045622293	0	0	0	0.000235357630614534	0.000427620396672636	0.000736892545219505	0	0	0.000344625126569555	0	0.0011019847751202	0	6.83348485715715e-05	0	8.00074401002675e-05	0	0	0	7.743967049392e-05	0.000162143876794165	0	0	0.000208784895317421	0	0	0
MN00125	0.000176845057791765	0.00285711998157342	0.00284746782690781	0.00167519964150384	0.00107988325586725	0.000408540035895213	0.000212443447676288	0.000277750260955753	0.000785877123563112	0.000929644699565276	0.00114091090497134	0.000884355484156636	0.000577094503400046	0.000692887811555042	0.000859273872678495	9.03258179035813e-05	0.000745561757567437	0.00150875666123944	0.000427998565836767	0.00144230543697225	0.000485892168494673	0.00014633067058925	0.000212191221437296	0.000195073891884354	0.0030114108744983	0.000537120252811171	0.000401286083684029	0.00197183059435513	0.000341662874782837	6.83990226052648e-05	0.000365390859833749	0.000122960817985257	0.00028350933206885	0.000397046451164713	0.000248333379021063	0.000134441886568867	0.000230889115783866	0.000126281149403659	0	0.000261844121474154	0.000348599922626475	0.000806783643128375	0.000466635237658795	0.000157966793470153	0.000421156030749294	3.14174445791574e-05	6.32454344753034e-05	0.000700162903328602	0.000181535678401217	0.000130249386735794	0.000374071448756592	0.000376917788295136	0.00145879799620275	0.000296968098013745	0.000283650921311066	4.90987038095644e-05	0.000286971147321452	0.000110106094776879	0.000634436649733219	0.000212926129839289	0.000479231549910221	0.000108303565443232	0.00148215683963363	0.000264480322818207	0.000155641209402285	0.000232432688430308	0.000345094095206397	0.000934774524331078
MN00126	0	7.23196394774468e-05	0	0	0	0	0	0	0	0	0.000154035163458001	0.000144272910655817	0	7.07667681399668e-05	0	0	0	0	0.00187825744470442	5.78006501880132e-05	0	0.000171449563288086	0	0	0	0	0	0	0.000132836837175425	0.00105806635743002	0	0	0	0	0	1.47762191837288e-05	0	0	0	0	0	0	0	0	0	0.04716687704733	0	0	0.00023219274911725	0	0	0	5.08540224749402e-05	7.87380997855781e-05	0	0	0	0	0	7.23743750255431e-05	0	0	0	0	0	0	0.000833391046942162	0.000153314847714652
MN00127	0.00240825795323796	0	0.000273091945608548	0.00855015507985245	0.000375796306805091	0.00201405876711335	0.00419016760419405	0.00181040656651274	3.55117410600878e-05	0.00481986571231827	0.00514137180668024	0.00403706288252456	0.00045476589627534	0.000345900632859281	0.00373571023698955	0.000959841286066996	0	0.00546885666987959	0.00745162097605327	0.0254958860815658	0.00290454331035141	0.000274408821985567	0.00288152125166172	0.00648147364365498	1.43969176773515e-05	0.00329663662567764	0.0158848091663785	0.00472554056074098	0.00552334676408198	0.000231296403349897	0.000543947148396108	0.00234297743157403	0.00231158322960666	0.00105815635232616	0.000782556946391795	0.000824047858786603	0.00201224395596842	0.0155732251633677	0.000136068207094254	0.00146106940144087	9.53867703085792e-06	0.000849233336239393	0.000495761463105371	0.000899424353431643	0.0132549541753277	0.00198340314569039	0.000962985793141401	0.00538428436746895	0.0068669681023396	0.0106508789042596	0.00313414671672518	0.00305386536374617	0	0.00049516807829129	0.00176383475796284	0.000751099769940188	0.00846606393793051	0.000505514146551716	0.000417900355781472	0.00163709681164485	0.0089308413276123	0.00048725950951379	0.00155948798446133	0.00804957640641956	0.00014773710344929	0	0.00120978212067901	0.0125553314667367
MN00128	8.96656494447538e-05	0.000108973989987604	1.91731249662008e-05	0.000164512953599344	7.34109580039912e-05	4.73722240512796e-05	3.8515329935802e-05	0	0	6.21233867555375e-05	3.23762936975612e-05	0.000711198290316714	0.000123612235134679	7.25910476450256e-05	2.58793965430073e-05	3.23212103975954e-05	3.46108905122895e-05	0	9.65083309733891e-05	0.000148155242260424	2.38432072953043e-05	0.000247729773579368	1.05443983687847e-05	7.01264582494317e-05	1.34934086622932e-05	6.68196970875232e-05	2.14655369426519e-05	3.91341172044162e-05	0.00031140539869565	9.09311632190147e-05	3.76196959901517e-05	1.41731287477495e-05	7.57361122834368e-05	3.60166232755515e-05	3.11348147027742e-05	2.92623419355241e-05	1.82370453373444e-05	2.6013744287401e-05	5.7964752216709e-05	0.00042744956718773	2.63735836842797e-05	9.29376642209272e-06	8.84196633965243e-05	0	9.65704248817683e-06	0	5.4473637512103e-05	6.93313947569625e-05	6.77887061667011e-05	4.32549605641547e-05	6.56037479304331e-05	0	0.000102258263396342	0.000869442839583995	1.13824259154244e-05	4.16192561844792e-05	3.48364423583798e-05	4.17324349283807e-05	0.000120954670287526	2.16070906032717e-05	1.91994843343237e-05	0.00210406688984108	5.49453406611883e-05	2.87815862653592e-05	1.65422822077109e-05	0	5.6448321997187e-05	1.4851689113399e-05
MN00129	3.22995815652034e-05	0.000132510489030391	0.000383606590745845	0.000424007163732233	3.9545084937468e-05	0.000253093316774346	0.000305141555160865	0.000141073893490952	4.76920008212706e-05	0.000244123496611009	0.000276347169862982	0.000147909844378403	2.1063017833578e-05	0.0004788345826911	0.000848385038850278	0.000287140064701563	0.000277595694618222	0.0007652514547051	4.98616057182195e-05	0.000385168317401471	0.00069323656287574	8.00856898524002e-05	0.000138221056799322	0.000221956906585138	0.000448333125978499	7.64591012489326e-05	0.000397867294806376	0.000669604839345503	0.000392444276001704	0.000404926568874141	0.000605327316380196	0.000151551972257821	6.41113022232543e-05	0.00023522340780026	0.000158450592562224	0.00011062388586805	0.000618589222491213	6.43402990040612e-05	4.14816624738617e-05	0.00148574896219914	0.000417568985057017	7.42631615029404e-05	6.64857608763756e-05	7.35860354135086e-05	0.000272970944173922	9.20914899327247e-05	0.000277028320734697	0.000207423808097563	0.000654874090602787	0.000221984846068925	0.000108726867562818	0.000114629103602455	0.00180516769281301	0.000144805926731029	0.000429576191087669	0.000525859013687708	0.000221786186290194	8.14067381326747e-05	0.00019644809786896	0.000888524215805315	9.55786133198041e-05	0.00012705149536471	0.000102399343442313	0.000154241545147597	0.00020744778699295	5.93781665167515e-05	0.000146024311553855	0.000220466772305276
MN00130	8.60206070857563e-05	0.000274482798337746	0.00028747299850304	0.000105013336889852	0.000259700809318506	0.000478165429877162	0.000178230018323223	0.000146571557165448	0.000297043648816154	0.000222672229569339	0.000531264552714359	0.000229396375789375	0.000106606917913908	0.000338538505933465	0.000386412639187057	0.000126096951426389	5.2542453294627e-05	5.66818379222058e-05	0.00013053363109987	0.000310998242941091	0.000319871531688297	0.00031042424948846	5.42781887469075e-05	0.00016496423415314	0.000538160147017171	6.83522645214205e-05	0.000206180381512466	0.000102176646277577	0.000200417900102057	3.0710784924064e-05	0.000180928160227411	0.000159287732757606	7.38436454187809e-05	0.000106537140093077	0.000141135279964282	0.000235364721284109	0.000115279969613915	0.00014153719118347	5.78200320537108e-05	0.000132564350153266	0.000451897932768903	2.59548892853252e-05	0.000176869008339661	0.000102548171317899	0.000172581072065979	6.68495583923739e-05	2.27204262319683e-05	0.000189921859300584	0.000124045523727365	0.000204063652386921	0.000249187368862173	0.000220618109445048	0.000237446627357657	3.46017715370251e-05	0.000185787853406931	0.000141865400071767	0.000227601855598704	6.60647109350463e-05	0.00012134318938106	0.000128752157122706	0.000316667013625144	6.76348732353677e-05	0.00017130455705178	0.000226573972657951	6.84458102078959e-05	5.73415101328853e-05	6.63263440616208e-05	0.000155138572937993
MN00131	2.1862179841686e-05	0	1.10580837969007e-05	0	6.9203544538231e-05	0.000177081017443416	0	0	3.02601004327811e-05	0	0.000128277311357453	2.76202352446618e-05	1.4728274686066e-05	0.00012950657212621	0	0	0	0	2.04006815182815e-05	1.70119874074028e-05	2.97159724377436e-05	1.71976429391916e-05	0	0	0.000124933794842008	4.29809380427042e-05	3.32212135942368e-05	2.47869029398999e-05	3.09612046213963e-05	0	0	0.0356792868187581	0	2.53171506781143e-05	2.4842073282116e-05	2.1793325950881e-05	0	2.37437751166215e-05	0	0	3.91248482356994e-05	1.15735655302001e-05	7.37503094528038e-05	1.31449066219946e-05	3.32936631025134e-05	1.42271150018931e-05	9.43377944959386e-06	3.83014756925815e-05	4.12300022837793e-05	1.3078917076662e-05	0.108745786137158	2.90139649732813e-05	0	1.52773912143333e-05	3.72164692339206e-05	2.6617634027589e-05	2.91873082433924e-05	0.0851699458652778	0.000193981040821448	0	6.00147597940691e-05	0	5.67046798497639e-05	0	2.09975353893303e-05	2.83643352075346e-05	0	2.05768875835698e-05
MN00132	3.06558743073465e-05	0	0	0	0	0	0	1.75618753012935e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111807826188811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00133	0.000945017588556915	2.70833636989585e-05	0.000529913352409502	0	1.98028003981723e-05	7.60961220009031e-05	0.000487235286922994	7.1385255508857e-05	0.000317511707478846	0.000155740059433458	0.000216204947039276	0.000212102491695686	8.14112146417786e-05	0.00056688463337368	0.000149553659582941	3.57118284718064e-05	0	9.99133622510864e-05	0.00210410200195536	0.000171035704902384	0.000231655832580241	0.00051293068865597	0.000552566465665949	0.000232583377133742	3.12881624368345e-05	6.87411196184419e-05	8.01657965660472e-05	0.000123650026331525	0.000387788755947664	2.12287994213396e-05	0.000102054943550594	4.29904418210112e-05	0.000441343956127812	5.96523041865016e-05	1.35853806634093e-05	0.000194465778027838	0.00263315885386158	0.000799823135018985	3.48949373794254e-05	0.000735153978669686	0.000186705595097605	0.000161141939035672	0.000124964878349301	2.7744315468641e-05	4.01812691524111e-05	1.08928445579599e-05	4.80504542306747e-05	7.92916729228396e-05	0.000326139026460829	8.97071814365507e-05	9.99138319743511e-05	9.28339654939606e-05	1.4446895969709e-05	8.79798527569274e-05	0.000338611143157458	0.000365476772008258	0.000194885001969077	0.000866321296873332	8.4012446576529e-05	0.000267491612730325	0.000346770400415741	0.000327770194459053	0.000314729412507948	0.000401940539276032	0.000236124792869267	1.25392168601783e-05	0.000943469605352896	0.000452002966097056
MN00134	0.000259225887167467	0.000466613768029779	0.0160685319546101	0.00136758105292087	0.00597547465687825	0.0026556543768353	0.000811351457836131	0.00563807615811002	0.00156770568048469	0.00134864949137214	0.0011241074997349	0.000419827858872967	0.00120380225508193	0.0213714402349222	0.000761864556944854	0.00176553068076137	0.00124860819845276	0.0115914433841781	0.00162495767742166	0.00257238452548389	0.00186923453470197	0.00215164111572477	0.001687145808847	0.00119634499031318	0.00927862739079199	0.00395880345468029	0.00562907931657199	0.000643073928875758	0.00180697910762392	0.000411854903464032	0.00370363352154862	0.0039877640377897	0.00064923376574258	0.00236780610141684	0.00731932116474512	0.000689275662521948	0.00334525639305736	0.000431725851574884	0.000159262269990344	0.00395401808915141	0.00147568782066808	0.000196131351120386	0.00324891204577193	0.000954574431600716	0.00406260316572006	0.000211067998034562	0.00154104802916032	0.000759538467488056	0.002817403658326	0.000604875254208114	0.000296791114289979	0.0043243601818663	0	0.000773839870388693	0.00390125862832138	0.000362383840564633	0.00300129722031965	0.00145829792222227	0.000840978864129733	0.000588273619851711	0.000567811089688502	0	0.000750949489464948	0.000204556575862107	0.00340278305113363	0.000316667898213254	0.00134072132228313	0.00399643790416437
MN00135	0.00433546384028538	2.63562245241856e-05	0.00236096480159588	0	0.000412113898994303	0.00200738326786087	0.0128404906403301	0.00305009268314256	0.000818930841745363	0.00691639759375829	0.00117146894526587	0.0133548286254049	0.00173747571295232	0.00134494335265387	0.000458796992773871	0.00221814038058077	0.000521298088991371	0	0.000498329444537207	0.000609483082057337	0.00355849695320888	3.39384092573005e-05	0.00214138022291853	0.000633392169004388	0.000603972745553868	0.000863772135437985	0.00137210206104483	0.00262516468094906	0.000372540757350717	0.00584641789166985	0.00256168415325462	0.00323213030781998	0.000142995371349253	0.00286049568084407	0	0.00335767817213803	0.00758978040548793	0.00244973988542997	0.000201855793064338	0.00191231026031228	0.00126212019122995	0.000149231381719269	0.00101718856559079	0.000617276901124685	0.00523766102548595	0.000241163915654545	0	0.0033660782150229	0.0147173574468973	0.000630955666666908	0.00112370820202676	0.00325319954216028	2.98977631845894e-05	0.000480173128868141	0.00500252815496907	0.00143716687760894	0.00016723619239382	0.0015250985620865	0.000200407327214565	0.00348841291830856	0.00367919690465156	0	0.00147813533721007	0.00550063186474944	0.000406845773303662	0.000208159392665672	0.000123568822636646	0.00658169717976245
MN00136	6.77052976562606e-05	0	0.000379997003750433	0	2.93654108684357e-05	0.000349290054965924	0.00376456869174852	0.00319063213887453	7.53426564880441e-05	0.00226252582521913	0.00258731070465937	0.00609994501763521	0.000419735268632952	0.000828412709257953	0.000899821764391178	0.00217399271223916	0	0	0.000772989246873878	0.000709801513927758	0.00190100745241078	0.00128596076020257	0.00122437910105121	0.000999259226521936	0.000149859612477093	0.00118215801478092	0.00459813413032621	0.000309590646466816	3.28475547503504e-05	0	0.000470808327473533	0.0010684301654866	0.000885206985529746	0.00137290938556717	0.000274858167534152	9.76261985927896e-05	0.00145928035842803	0.000558773909864221	0.00183857496379288	0.00156018091865011	0.00123131245115262	0.000558057583945327	0.000991452012813226	0.00098328633020544	0.000699175688663943	0.000482595952281287	0.000288598072782346	0.000496346297774934	0.000975049539957512	0.000785656241149104	0.000631538994237073	0	0	0	0.000657267161607499	3.71234399009268e-05	0.000324916217780371	0.000947371709546896	0	0.00125740167081151	0.00133971222677137	0	0.000648084714148116	0.0021345676737335	0.00203612347583074	0.000661756006194471	0.000193709947122303	0.00123582232047578
